点云序号,距离雷达的纵向距离/m,距离雷达的横向距离/m,纬度,经度,横向速度,纵向速度,总速度,时间戳,RCS,标定速度与雷达速度差,
1937065,189,-4.7,23.26275575,113.5236071,-1.2161,-2.2455,2.553658055,2.5,1688527513,28,-0.053658055
1937065,189,-4.7,23.26275566,113.523607,-1.2152,-2.2445,2.55235015,2.5,1688527513,28,-0.05235015
1937267,189.2,-4.7,23.26275557,113.5236068,-1.2137,-2.2467,2.55357173,2.5,1688527513,28,-0.05357173
1937267,189.2,-4.7,23.26275548,113.5236066,-1.2127,-2.2467,2.553096587,2.5,1688527513,28,-0.053096587
1937267,189.2,-4.7,23.2627554,113.5236064,-1.2137,-2.2462,2.553131828,2.5,1688527513,28,-0.053131828
1937267,189.2,-4.7,23.26275531,113.5236063,-1.2141,-2.2476,2.554553693,2.5,1688527513,28,-0.054553693
1937267,189.2,-4.7,23.26275522,113.5236061,-1.2138,-2.2496,2.556171082,2.5,1688527513,28,-0.056171082
1937267,189.2,-4.7,23.26275513,113.5236059,-1.2145,-2.249,2.555975597,2.5,1688527513,28,-0.055975597
1937267,189.2,-4.7,23.26275504,113.5236057,-1.213,-2.2499,2.556055361,2.5,1688527513,28,-0.056055361
1937267,189.2,-4.7,23.26275496,113.5236055,-1.2123,-2.2506,2.556339502,2.5,1688527513,28,-0.056339502
1937267,189.2,-4.7,23.26275487,113.5236054,-1.212,-2.2493,2.555052737,2.5,1688527513,28,-0.055052737
1937267,189.2,-4.7,23.26275478,113.5236052,-1.2134,-2.2491,2.555541111,2.5,1688527513,28,-0.055541111
1937466,189.2,-4.5,23.26275469,113.523605,-1.2135,-2.251,2.557260888,2.5,1688527513,25.5,-0.057260888
1937466,189.2,-4.5,23.26275461,113.5236048,-1.2119,-2.251,2.556502026,2.5,1688527513,25.5,-0.056502026
1937466,189.2,-4.5,23.26275452,113.5236047,-1.2141,-2.2523,2.558689919,2.5,1688527513,25.5,-0.058689919
1937466,189.2,-4.5,23.26275443,113.5236045,-1.2131,-2.2527,2.558567744,2.5,1688527513,25.5,-0.058567744
1937466,189.2,-4.5,23.26275434,113.5236043,-1.2124,-2.2513,2.557003217,2.5,1688527513,25.5,-0.057003217
1937466,189.2,-4.5,23.26275426,113.5236041,-1.2148,-2.2516,2.558406066,2.5,1688527513,25.5,-0.058406066
1937466,189.2,-4.5,23.26275417,113.523604,-1.2159,-2.2535,2.560600527,2.5,1688527513,25.5,-0.060600527
1937466,189.2,-4.5,23.26275408,113.5236038,-1.2177,-2.2556,2.563303464,2.5,1688527513,25.5,-0.063303464
1937466,189.2,-4.5,23.26275399,113.5236036,-1.2184,-2.2531,2.561436739,2.5,1688527513,25.5,-0.061436739
1937466,189.2,-4.5,23.2627539,113.5236034,-1.2139,-2.253,2.559211248,2.5,1688527513,25.5,-0.059211248
1937661,189.6,-4.9,23.26275382,113.5236033,-1.2138,-2.2523,2.558547582,2.5,1688527513,26.5,-0.058547582
1937661,189.6,-4.9,23.26275373,113.5236031,-1.2157,-2.2544,2.561297689,2.5,1688527513,26.5,-0.061297689
1937661,189.6,-4.9,23.26275364,113.5236029,-1.2159,-2.2542,2.561216596,2.5,1688527513,26.5,-0.061216596
1937661,189.6,-4.9,23.26275355,113.5236027,-1.2142,-2.253,2.559353559,2.5,1688527513,26.5,-0.059353559
1937661,189.6,-4.9,23.26275347,113.5236026,-1.2128,-2.2534,2.559041891,2.5,1688527513,26.5,-0.059041891
1937661,189.6,-4.9,23.26275338,113.5236024,-1.2106,-2.2543,2.55879285,2.5,1688527513,26.5,-0.05879285
1937661,189.6,-4.9,23.26275329,113.5236022,-1.2118,-2.2557,2.560594019,2.5,1688527513,26.5,-0.060594019
1937661,189.6,-4.9,23.2627532,113.523602,-1.214,-2.2538,2.559962976,2.5,1688527513,26.5,-0.059962976
1937661,189.6,-4.9,23.26275311,113.5236019,-1.2134,-2.2534,2.559326302,2.5,1688527513,26.5,-0.059326302
1937661,189.6,-4.9,23.26275302,113.5236017,-1.2131,-2.2547,2.560328827,2.5,1688527513,26.5,-0.060328827
1937846,189.8,-4.5,23.26275294,113.5236015,-1.212,-2.2562,2.561129134,2.5,1688527513,30,-0.061129134
1937846,189.8,-4.5,23.26275285,113.5236013,-1.211,-2.2547,2.559334501,2.5,1688527513,30,-0.059334501
1937846,189.8,-4.5,23.26275276,113.5236011,-1.212,-2.2531,2.558398642,2.5,1688527513,30,-0.058398642
1937846,189.8,-4.5,23.26275267,113.523601,-1.2111,-2.2522,2.557179706,2.5,1688527513,30,-0.057179706
1937846,189.8,-4.5,23.26275258,113.5236008,-1.2108,-2.2529,2.557654208,2.5,1688527513,30,-0.057654208
1937846,189.8,-4.5,23.2627525,113.5236006,-1.2099,-2.2536,2.557844986,2.5,1688527513,30,-0.057844986
1937846,189.8,-4.5,23.26275241,113.5236004,-1.2107,-2.2536,2.558223495,2.5,1688527513,30,-0.058223495
1937846,189.8,-4.5,23.26275232,113.5236003,-1.2102,-2.2518,2.556401236,2.5,1688527513,30,-0.056401236
1937846,189.8,-4.5,23.26275223,113.5236001,-1.2093,-2.2528,2.556856337,2.5,1688527513,30,-0.056856337
1937846,189.8,-4.5,23.26275214,113.5235999,-1.2095,-2.2508,2.555189013,2.5,1688527513,30,-0.055189013
1938050,190,-4.7,23.26275205,113.5235997,-1.2094,-2.2508,2.555141679,2.5,1688527513,30.5,-0.055141679
1938050,190,-4.7,23.26275197,113.5235996,-1.2102,-2.2513,2.555960823,2.5,1688527513,30.5,-0.055960823
1938050,190,-4.7,23.26275188,113.5235994,-1.2106,-2.2501,2.555093417,2.5,1688527513,30.5,-0.055093417
1938050,190,-4.7,23.26275179,113.5235992,-1.2096,-2.2495,2.554091308,2.5,1688527513,30.5,-0.054091308
1938050,190,-4.7,23.2627517,113.523599,-1.2098,-2.2505,2.555066788,2.5,1688527513,30.5,-0.055066788
1938050,190,-4.7,23.26275161,113.5235989,-1.2114,-2.2483,2.553887791,2.5,1688527513,30.5,-0.053887791
1938050,190,-4.7,23.26275153,113.5235987,-1.2125,-2.2455,2.55194563,2.5,1688527513,30.5,-0.05194563
1938050,190,-4.7,23.26275144,113.5235985,-1.2136,-2.2462,2.553084292,2.5,1688527513,30.5,-0.053084292
1938050,190,-4.7,23.26275135,113.5235983,-1.2154,-2.2466,2.554292215,2.5,1688527513,30.5,-0.054292215
1938242,190.2,-4.5,23.26275126,113.5235982,-1.2138,-2.2452,2.552299645,2.5,1688527514,28.5,-0.052299645
1938242,190.2,-4.5,23.26275117,113.523598,-1.2159,-2.2424,2.550837229,2.5,1688527514,28.5,-0.050837229
1938242,190.2,-4.5,23.26275108,113.5235978,-1.2158,-2.2423,2.550701654,2.5,1688527514,28.5,-0.050701654
1938242,190.2,-4.5,23.262751,113.5235976,-1.2156,-2.2412,2.549639347,2.5,1688527514,28.5,-0.049639347
1938242,190.2,-4.5,23.26275091,113.5235975,-1.2176,-2.2395,2.549099843,2.5,1688527514,28.5,-0.049099843
1938242,190.2,-4.5,23.26275082,113.5235973,-1.2165,-2.2399,2.548926099,2.5,1688527514,28.5,-0.048926099
1938242,190.2,-4.5,23.26275073,113.5235971,-1.2168,-2.2376,2.547048488,2.5,1688527514,28.5,-0.047048488
1938242,190.2,-4.5,23.26275064,113.5235969,-1.2162,-2.2381,2.547201219,2.5,1688527514,28.5,-0.047201219
1938242,190.2,-4.5,23.26275055,113.5235968,-1.2143,-2.238,2.546206686,2.5,1688527514,28.5,-0.046206686
1938448,190.2,-4.7,23.26275047,113.5235966,-1.216,-2.2401,2.548863278,2.5,1688527514,21.5,-0.048863278
1938448,190.2,-4.7,23.26275038,113.5235964,-1.2157,-2.238,2.546874651,2.5,1688527514,21.5,-0.046874651
1938448,190.2,-4.7,23.26275029,113.5235963,-1.214,-2.2377,2.545799931,2.5,1688527514,21.5,-0.045799931
1938448,190.2,-4.7,23.2627502,113.5235961,-1.2159,-2.237,2.546091477,2.5,1688527514,21.5,-0.046091477
1938448,190.2,-4.7,23.26275011,113.5235959,-1.2125,-2.2385,2.545788385,2.5,1688527514,21.5,-0.045788385
1938448,190.2,-4.7,23.26275002,113.5235957,-1.2113,-2.2363,2.543282403,2.5,1688527514,21.5,-0.043282403
1938448,190.2,-4.7,23.26274994,113.5235956,-1.2118,-2.2375,2.544575699,2.5,1688527514,21.5,-0.044575699
1938448,190.2,-4.7,23.26274985,113.5235954,-1.2103,-2.2385,2.544741311,2.5,1688527514,21.5,-0.044741311
1938448,190.2,-4.7,23.26274976,113.5235952,-1.2096,-2.2367,2.542825014,2.5,1688527514,21.5,-0.042825014
1938645,190.4,-4.5,23.26274967,113.523595,-1.2097,-2.2377,2.543752225,2.5,1688527514,24,-0.043752225
1938645,190.4,-4.5,23.26274958,113.5235949,-1.2074,-2.2391,2.543891423,2.5,1688527514,24,-0.043891423
1938645,190.4,-4.5,23.2627495,113.5235947,-1.2077,-2.2387,2.543681776,2.5,1688527514,24,-0.043681776
1938645,190.4,-4.5,23.26274941,113.5235945,-1.2078,-2.2393,2.544257324,2.5,1688527514,24,-0.044257324
1938645,190.4,-4.5,23.26274932,113.5235943,-1.2081,-2.241,2.545896033,2.5,1688527514,24,-0.045896033
1938645,190.4,-4.5,23.26274923,113.5235942,-1.2091,-2.2399,2.545402683,2.5,1688527514,24,-0.045402683
1938645,190.4,-4.5,23.26274914,113.523594,-1.2084,-2.2407,2.545774352,2.5,1688527514,24,-0.045774352
1938645,190.4,-4.5,23.26274906,113.5235938,-1.2096,-2.2387,2.544584416,2.5,1688527514,24,-0.044584416
1938645,190.4,-4.5,23.26274897,113.5235936,-1.2087,-2.2376,2.543188835,2.5,1688527514,24,-0.043188835
1938645,190.4,-4.5,23.26274888,113.5235935,-1.2087,-2.2386,2.54406872,2.5,1688527514,24,-0.04406872
1938845,190.8,-4.3,23.26274879,113.5235933,-1.21,-2.2375,2.54371898,2.5,1688527514,28.5,-0.04371898
1938845,190.8,-4.3,23.2627487,113.5235931,-1.2103,-2.2357,2.54227862,2.5,1688527514,28.5,-0.04227862
1938845,190.8,-4.3,23.26274862,113.5235929,-1.2114,-2.2358,2.542890403,2.5,1688527514,28.5,-0.042890403
1938845,190.8,-4.3,23.26274853,113.5235928,-1.2127,-2.2342,2.542103643,2.5,1688527514,28.5,-0.042103643
1938845,190.8,-4.3,23.26274844,113.5235926,-1.2143,-2.2334,2.542164442,2.5,1688527514,28.5,-0.042164442
1938845,190.8,-4.3,23.26274835,113.5235924,-1.216,-2.2327,2.542362148,2.5,1688527514,28.5,-0.042362148
1938845,190.8,-4.3,23.26274826,113.5235922,-1.2163,-2.2337,2.543383844,2.5,1688527514,28.5,-0.043383844
1938845,190.8,-4.3,23.26274817,113.5235921,-1.2169,-2.233,2.543056155,2.5,1688527514,28.5,-0.043056155
1938845,190.8,-4.3,23.26274809,113.5235919,-1.219,-2.2319,2.543096264,2.5,1688527514,28.5,-0.043096264
1938845,190.8,-4.3,23.262748,113.5235917,-1.2195,-2.2313,2.542809458,2.5,1688527514,28.5,-0.042809458
1939031,191,-4.7,23.26274791,113.5235915,-1.2212,-2.2304,2.54283574,2.5,1688527514,27,-0.04283574
1939031,191,-4.7,23.26274782,113.5235914,-1.2216,-2.2304,2.543027865,2.5,1688527514,27,-0.043027865
1939031,191,-4.7,23.26274773,113.5235912,-1.2205,-2.2318,2.543727873,2.5,1688527514,27,-0.043727873
1939031,191,-4.7,23.26274764,113.523591,-1.2212,-2.2314,2.543712916,2.5,1688527514,27,-0.043712916
1939031,191,-4.7,23.26274755,113.5235909,-1.2202,-2.2309,2.5427943,2.5,1688527514,27,-0.0427943
1939031,191,-4.7,23.26274746,113.5235907,-1.2183,-2.2312,2.542146402,2.5,1688527514,27,-0.042146402
1939031,191,-4.7,23.26274738,113.5235905,-1.2194,-2.2317,2.543112512,2.5,1688527514,27,-0.043112512
1939031,191,-4.7,23.26274729,113.5235903,-1.2182,-2.2312,2.54209848,2.5,1688527514,27,-0.04209848
1939031,191,-4.7,23.2627472,113.5235902,-1.2178,-2.2305,2.541292405,2.5,1688527514,27,-0.041292405
1939031,191,-4.7,23.26274711,113.52359,-1.2171,-2.2337,2.543766518,2.5,1688527514,27,-0.043766518
1939219,191.2,-4.7,23.26274702,113.5235898,-1.2162,-2.2353,2.544741348,2.5,1688527514,25,-0.044741348
1939219,191.2,-4.7,23.26274693,113.5235896,-1.216,-2.2331,2.542713435,2.5,1688527514,25,-0.042713435
1939219,191.2,-4.7,23.26274684,113.5235895,-1.2176,-2.2322,2.542688852,2.5,1688527514,25,-0.042688852
1939219,191.2,-4.7,23.26274676,113.5235893,-1.2183,-2.2348,2.545306648,2.5,1688527514,25,-0.045306648
1939219,191.2,-4.7,23.26274667,113.5235891,-1.2157,-2.2361,2.545205237,2.5,1688527514,25,-0.045205237
1939219,191.2,-4.7,23.26274658,113.5235889,-1.215,-2.2354,2.544255915,2.5,1688527514,25,-0.044255915
1939219,191.2,-4.7,23.26274649,113.5235888,-1.2146,-2.2352,2.543889188,2.5,1688527514,25,-0.043889188
1939219,191.2,-4.7,23.2627464,113.5235886,-1.2156,-2.2358,2.544893907,2.5,1688527514,25,-0.044893907
1939219,191.2,-4.7,23.26274631,113.5235884,-1.216,-2.2349,2.544294403,2.5,1688527514,25,-0.044294403
1939219,191.2,-4.7,23.26274623,113.5235882,-1.2141,-2.2363,2.544617162,2.5,1688527514,25,-0.044617162
1939421,191,-4.5,23.26274614,113.5235881,-1.213,-2.2354,2.543301429,2.5,1688527514,20,-0.043301429
1939421,191,-4.5,23.26274605,113.5235879,-1.2133,-2.2359,2.543883979,2.5,1688527514,20,-0.043883979
1939421,191,-4.5,23.26274596,113.5235877,-1.2127,-2.2362,2.543861578,2.5,1688527514,20,-0.043861578
1939421,191,-4.5,23.26274587,113.5235875,-1.2146,-2.2365,2.545031515,2.5,1688527514,20,-0.045031515
1939421,191,-4.5,23.26274578,113.5235874,-1.2154,-2.2355,2.544534812,2.5,1688527514,20,-0.044534812
1939421,191,-4.5,23.2627457,113.5235872,-1.2146,-2.2367,2.545207271,2.5,1688527514,20,-0.045207271
1939421,191,-4.5,23.26274561,113.523587,-1.2142,-2.2365,2.544840641,2.5,1688527514,20,-0.044840641
1939421,191,-4.5,23.26274552,113.5235868,-1.2149,-2.238,2.546492884,2.5,1688527514,20,-0.046492884
1939421,191,-4.5,23.26274543,113.5235867,-1.2154,-2.238,2.546731466,2.5,1688527514,20,-0.046731466
1939421,191,-4.5,23.26274535,113.5235865,-1.2154,-2.2361,2.545061958,2.5,1688527514,20,-0.045061958
1939621,191.6,-4.3,23.26274526,113.5235863,-1.2155,-2.2381,2.546867068,2.5,1688527514,21.5,-0.046867068
1939621,191.6,-4.3,23.26274517,113.5235861,-1.2143,-2.2372,2.545503551,2.5,1688527514,21.5,-0.045503551
1939621,191.6,-4.3,23.26274508,113.523586,-1.2138,-2.2368,2.544913492,2.5,1688527514,21.5,-0.044913492
1939621,191.6,-4.3,23.26274499,113.5235858,-1.2147,-2.2339,2.542794781,2.5,1688527514,21.5,-0.042794781
1939621,191.6,-4.3,23.26274491,113.5235856,-1.2127,-2.2357,2.543422061,2.5,1688527514,21.5,-0.043422061
1939621,191.6,-4.3,23.26274482,113.5235854,-1.2132,-2.2367,2.544539473,2.5,1688527514,21.5,-0.044539473
1939621,191.6,-4.3,23.26274473,113.5235853,-1.2124,-2.238,2.545301114,2.5,1688527514,21.5,-0.045301114
1939621,191.6,-4.3,23.26274464,113.5235851,-1.2106,-2.2357,2.542421454,2.5,1688527514,21.5,-0.042421454
1939621,191.6,-4.3,23.26274456,113.5235849,-1.2106,-2.2364,2.543037027,2.5,1688527514,21.5,-0.043037027
1939621,191.6,-4.3,23.26274447,113.5235847,-1.2105,-2.2373,2.543780954,2.5,1688527514,21.5,-0.043780954
1939817,192,-4.5,23.26274438,113.5235846,-1.2101,-2.2381,2.544294327,2.5,1688527514,19,-0.044294327
1939817,192,-4.5,23.26274429,113.5235844,-1.2099,-2.2384,2.54446312,2.5,1688527514,19,-0.04446312
1939817,192,-4.5,23.26274421,113.5235842,-1.2084,-2.2372,2.542694319,2.5,1688527514,19,-0.042694319
1939817,192,-4.5,23.26274412,113.523584,-1.2093,-2.2355,2.54162679,2.5,1688527514,19,-0.04162679
1939817,192,-4.5,23.26274403,113.5235839,-1.2099,-2.2382,2.544287179,2.5,1688527514,19,-0.044287179
1939817,192,-4.5,23.26274395,113.5235837,-1.2096,-2.2368,2.542912975,2.5,1688527514,19,-0.042912975
1939817,192,-4.5,23.26274386,113.5235835,-1.2082,-2.235,2.54066374,2.5,1688527514,19,-0.04066374
1939817,192,-4.5,23.26274377,113.5235833,-1.2091,-2.2358,2.541795517,2.5,1688527514,19,-0.041795517
1940029,192.4,-4.7,23.26274368,113.5235832,-1.2094,-2.2353,2.541498465,2.5,1688527514,15,-0.041498465
1940029,192.4,-4.7,23.2627436,113.523583,-1.2106,-2.2356,2.542333519,2.5,1688527514,15,-0.042333519
1940029,192.4,-4.7,23.26274351,113.5235828,-1.2113,-2.2329,2.54029331,2.5,1688527514,15,-0.04029331
1940029,192.4,-4.7,23.26274342,113.5235827,-1.2099,-2.2332,2.539889811,2.5,1688527514,15,-0.039889811
1940029,192.4,-4.7,23.26274333,113.5235825,-1.2097,-2.2329,2.539530764,2.5,1688527514,15,-0.039530764
1940029,192.4,-4.7,23.26274325,113.5235823,-1.2102,-2.2325,2.539417313,2.5,1688527514,15,-0.039417313
1940029,192.4,-4.7,23.26274316,113.5235821,-1.2122,-2.2324,2.540283173,2.5,1688527514,15,-0.040283173
1940029,192.4,-4.7,23.26274307,113.523582,-1.2139,-2.2321,2.540831285,2.5,1688527514,15,-0.040831285
1940029,192.4,-4.7,23.26274298,113.5235818,-1.212,-2.2323,2.540099858,2.5,1688527514,15,-0.040099858
1940235,192.2,-4.7,23.26274289,113.5235816,-1.2145,-2.2306,2.539800506,2.5,1688527514,25,-0.039800506
1940235,192.2,-4.7,23.26274281,113.5235814,-1.2152,-2.2313,2.540750033,2.5,1688527514,25,-0.040750033
1940235,192.2,-4.7,23.26274272,113.5235813,-1.2158,-2.2298,2.53972,2.5,1688527514,25,-0.03972
1940235,192.2,-4.7,23.26274263,113.5235811,-1.2164,-2.2313,2.541324192,2.5,1688527514,25,-0.041324192
1940235,192.2,-4.7,23.26274254,113.5235809,-1.2158,-2.2303,2.540158997,2.5,1688527514,25,-0.040158997
1940235,192.2,-4.7,23.26274245,113.5235807,-1.2166,-2.2284,2.538874184,2.5,1688527514,25,-0.038874184
1940235,192.2,-4.7,23.26274237,113.5235806,-1.2168,-2.2284,2.538970027,2.5,1688527514,25,-0.038970027
1940235,192.2,-4.7,23.26274228,113.5235804,-1.2171,-2.2273,2.538148479,2.5,1688527514,25,-0.038148479
1940235,192.2,-4.7,23.26274219,113.5235802,-1.2166,-2.2283,2.538786413,2.5,1688527514,25,-0.038786413
1940235,192.2,-4.7,23.2627421,113.52358,-1.2163,-2.226,2.536624073,2.5,1688527514,25,-0.036624073
1940235,192.2,-4.7,23.26274201,113.5235799,-1.2184,-2.2287,2.540000443,2.5,1688527514,25,-0.040000443
1940235,192.2,-4.7,23.26274193,113.5235797,-1.2196,-2.2279,2.539874519,2.5,1688527514,25,-0.039874519
1940433,192.6,-4.3,23.26274184,113.5235795,-1.2198,-2.2282,2.540233706,2.5,1688527514,26.5,-0.040233706
1940433,192.6,-4.3,23.26274175,113.5235793,-1.2193,-2.227,2.538941017,2.5,1688527514,26.5,-0.038941017
1940433,192.6,-4.3,23.26274166,113.5235792,-1.2182,-2.2255,2.53709706,2.5,1688527514,26.5,-0.03709706
1940433,192.6,-4.3,23.26274157,113.523579,-1.2185,-2.2272,2.538732379,2.5,1688527514,26.5,-0.038732379
1940433,192.6,-4.3,23.26274149,113.5235788,-1.2178,-2.229,2.539975953,2.5,1688527514,26.5,-0.039975953
1940433,192.6,-4.3,23.2627414,113.5235786,-1.2178,-2.2268,2.538045524,2.5,1688527514,26.5,-0.038045524
1940433,192.6,-4.3,23.26274131,113.5235785,-1.2159,-2.2289,2.538977751,2.5,1688527514,26.5,-0.038977751
1940433,192.6,-4.3,23.26274122,113.5235783,-1.2155,-2.2281,2.538083895,2.5,1688527514,26.5,-0.038083895
1940433,192.6,-4.3,23.26274113,113.5235781,-1.214,-2.2287,2.537892766,2.5,1688527514,26.5,-0.037892766
1940433,192.6,-4.3,23.26274105,113.523578,-1.214,-2.2284,2.537629319,2.5,1688527514,26.5,-0.037629319
1940633,192.8,-4.5,23.26274096,113.5235778,-1.2149,-2.2297,2.539201469,2.5,1688527514,25.5,-0.039201469
1940633,192.8,-4.5,23.26274087,113.5235776,-1.2125,-2.2292,2.537614803,2.5,1688527514,25.5,-0.037614803
1940633,192.8,-4.5,23.26274078,113.5235774,-1.2117,-2.2292,2.537232652,2.5,1688527514,25.5,-0.037232652
1940633,192.8,-4.5,23.2627407,113.5235773,-1.212,-2.2302,2.538254526,2.5,1688527514,25.5,-0.038254526
1940633,192.8,-4.5,23.26274061,113.5235771,-1.2109,-2.2314,2.538784113,2.5,1688527514,25.5,-0.038784113
1940633,192.8,-4.5,23.26274052,113.5235769,-1.212,-2.2308,2.538781724,2.5,1688527514,25.5,-0.038781724
1940633,192.8,-4.5,23.26274043,113.5235767,-1.2089,-2.2315,2.537918726,2.5,1688527514,25.5,-0.037918726
1940633,192.8,-4.5,23.26274035,113.5235766,-1.2107,-2.2318,2.539040317,2.5,1688527514,25.5,-0.039040317
1940633,192.8,-4.5,23.26274026,113.5235764,-1.2116,-2.2332,2.540700061,2.5,1688527514,25.5,-0.040700061
1940836,193,-4.7,23.26274017,113.5235762,-1.2121,-2.2332,2.540938537,2.5,1688527515,23.5,-0.040938537
1940836,193,-4.7,23.26274008,113.523576,-1.2119,-2.2322,2.539964262,2.5,1688527515,23.5,-0.039964262
1940836,193,-4.7,23.26273999,113.5235759,-1.2109,-2.2327,2.53992679,2.5,1688527515,23.5,-0.03992679
1940836,193,-4.7,23.26273991,113.5235757,-1.213,-2.2313,2.539698543,2.5,1688527515,23.5,-0.039698543
1940836,193,-4.7,23.26273982,113.5235755,-1.2122,-2.2318,2.53975591,2.5,1688527515,23.5,-0.03975591
1940836,193,-4.7,23.26273973,113.5235753,-1.2136,-2.232,2.540600118,2.5,1688527515,23.5,-0.040600118
1940836,193,-4.7,23.26273964,113.5235752,-1.2138,-2.2325,2.541134922,2.5,1688527515,23.5,-0.041134922
1940836,193,-4.7,23.26273956,113.523575,-1.2124,-2.231,2.539148432,2.5,1688527515,23.5,-0.039148432
1941045,193.4,-4.7,23.26273947,113.5235748,-1.2145,-2.2314,2.540503141,2.5,1688527515,21.5,-0.040503141
1941045,193.4,-4.7,23.26273938,113.5235746,-1.2162,-2.2335,2.543160374,2.5,1688527515,21.5,-0.043160374
1941045,193.4,-4.7,23.26273929,113.5235745,-1.215,-2.2342,2.543201651,2.5,1688527515,21.5,-0.043201651
1941045,193.4,-4.7,23.2627392,113.5235743,-1.2179,-2.2345,2.544851795,2.5,1688527515,21.5,-0.044851795
1941045,193.4,-4.7,23.26273912,113.5235741,-1.2182,-2.2354,2.545785615,2.5,1688527515,21.5,-0.045785615
1941045,193.4,-4.7,23.26273903,113.5235739,-1.2183,-2.2364,2.546711576,2.5,1688527515,21.5,-0.046711576
1941045,193.4,-4.7,23.26273894,113.5235738,-1.2189,-2.2353,2.546032855,2.5,1688527515,21.5,-0.046032855
1941045,193.4,-4.7,23.26273885,113.5235736,-1.2189,-2.2353,2.546032855,2.5,1688527515,21.5,-0.046032855
1941045,193.4,-4.7,23.26273876,113.5235734,-1.2208,-2.2341,2.545889913,2.5,1688527515,21.5,-0.045889913
1941045,193.4,-4.7,23.26273868,113.5235732,-1.2203,-2.2351,2.546527852,2.5,1688527515,21.5,-0.046527852
1941045,193.4,-4.7,23.26273859,113.5235731,-1.2217,-2.2351,2.54719903,2.5,1688527515,21.5,-0.04719903
1941244,193.4,-4.9,23.2627385,113.5235729,-1.2217,-2.2357,2.547725531,2.5,1688527515,19,-0.047725531
1941244,193.4,-4.9,23.26273841,113.5235727,-1.2237,-2.2329,2.546229389,2.5,1688527515,19,-0.046229389
1941244,193.4,-4.9,23.26273832,113.5235725,-1.2239,-2.2339,2.547202469,2.5,1688527515,19,-0.047202469
1941244,193.4,-4.9,23.26273823,113.5235724,-1.226,-2.2346,2.548825839,2.5,1688527515,19,-0.048825839
1941244,193.4,-4.9,23.26273815,113.5235722,-1.2258,-2.2341,2.54829128,2.5,1688527515,19,-0.04829128
1941244,193.4,-4.9,23.26273806,113.523572,-1.2272,-2.2337,2.548614433,2.5,1688527515,19,-0.048614433
1941244,193.4,-4.9,23.26273797,113.5235718,-1.2304,-2.2337,2.550156829,2.5,1688527515,19,-0.050156829
1941244,193.4,-4.9,23.26273788,113.5235717,-1.2316,-2.2326,2.549772798,2.5,1688527515,19,-0.049772798
1941244,193.4,-4.9,23.26273779,113.5235715,-1.2304,-2.2316,2.548317625,2.5,1688527515,19,-0.048317625
1941244,193.4,-4.9,23.2627377,113.5235713,-1.2306,-2.2316,2.548414197,2.5,1688527515,19,-0.048414197
1941244,193.4,-4.9,23.26273761,113.5235712,-1.2312,-2.2315,2.548616427,2.5,1688527515,19,-0.048616427
1941448,193.6,-5.1,23.26273752,113.523571,-1.2318,-2.2317,2.549081429,2.5,1688527515,22,-0.049081429
1941448,193.6,-5.1,23.26273743,113.5235708,-1.232,-2.2316,2.549090536,2.5,1688527515,22,-0.049090536
1941448,193.6,-5.1,23.26273734,113.5235706,-1.2317,-2.232,2.549295764,2.5,1688527515,22,-0.049295764
1941448,193.6,-5.1,23.26273726,113.5235705,-1.2299,-2.2324,2.548776916,2.5,1688527515,22,-0.048776916
1941448,193.6,-5.1,23.26273717,113.5235703,-1.229,-2.2335,2.549306425,2.5,1688527515,22,-0.049306425
1941448,193.6,-5.1,23.26273708,113.5235701,-1.2287,-2.2337,2.549337047,2.5,1688527515,22,-0.049337047
1941448,193.6,-5.1,23.26273699,113.5235699,-1.2276,-2.2337,2.548807064,2.5,1688527515,22,-0.048807064
1941448,193.6,-5.1,23.2627369,113.5235698,-1.2287,-2.2326,2.548373295,2.5,1688527515,22,-0.048373295
1941658,193.6,-4.1,23.26273681,113.5235696,-1.2297,-2.2341,2.550169583,2.5,1688527515,20.5,-0.050169583
1941658,193.6,-4.1,23.26273672,113.5235694,-1.2279,-2.2334,2.548688677,2.5,1688527515,20.5,-0.048688677
1941658,193.6,-4.1,23.26273663,113.5235692,-1.2274,-2.2322,2.547396239,2.5,1688527515,20.5,-0.047396239
1941658,193.6,-4.1,23.26273654,113.5235691,-1.2283,-2.232,2.547654782,2.5,1688527515,20.5,-0.047654782
1941658,193.6,-4.1,23.26273646,113.5235689,-1.2278,-2.2313,2.54680045,2.5,1688527515,20.5,-0.04680045
1941658,193.6,-4.1,23.26273637,113.5235687,-1.228,-2.233,2.548386352,2.5,1688527515,20.5,-0.048386352
1941658,193.6,-4.1,23.26273628,113.5235685,-1.2274,-2.2328,2.547922016,2.5,1688527515,20.5,-0.047922016
1941866,193.8,-4.3,23.26273619,113.5235684,-1.2282,-2.2302,2.546029709,2.5,1688527515,17,-0.046029709
1941866,193.8,-4.3,23.2627361,113.5235682,-1.2284,-2.2284,2.544549689,2.5,1688527515,17,-0.044549689
1941866,193.8,-4.3,23.26273601,113.523568,-1.2273,-2.2281,2.543756061,2.5,1688527515,17,-0.043756061
1941866,193.8,-4.3,23.26273592,113.5235678,-1.2262,-2.2294,2.544364518,2.5,1688527515,17,-0.044364518
1941866,193.8,-4.3,23.26273583,113.5235677,-1.2253,-2.2297,2.544193817,2.5,1688527515,17,-0.044193817
